x y z Tx Ty Tz 
0 0 11.0424 -0.295216 -0.0901718 0
0 0 10.8706 -0.294217 -0.0820821 0
0 0 10.6641 -0.291152 -0.0746153 0
0 0 10.4129 -0.287151 -0.0670856 0
0 0 10.1393 -0.282635 -0.0603096 0
0 0 9.85708 -0.277423 -0.0540224 0
0 0 9.5651 -0.272057 0 0
0 0 9.28955 -0.267116 0 0
0 0 9.08449 -0.263679 0 0
0 0 8.94094 -0.260897 0 0
0 0 8.8284 -0.258812 0 0
0 0 8.76989 -0.257286 0 0
0 0 8.73998 -0.256354 0 0
0 0 8.73089 -0.255499 0 0
0 0 8.74075 -0.254568 0 0
0 0 8.7772 -0.253796 0 0
0 0 8.79386 -0.252915 0 0
0 0 8.84024 -0.252362 -0.0514674 0
0 0 8.91534 -0.252218 -0.0563081 0
0 0 9.05051 -0.254468 -0.0609665 0
0 0 9.20274 -0.257801 -0.0649753 0
0 0 9.4051 -0.261921 -0.069749 0
0 0 9.64555 -0.265887 -0.0755377 0
0 0 9.90976 -0.270092 -0.0810333 0
0 0 10.1704 -0.273767 -0.0860431 0
0 0 10.3624 -0.275938 -0.0908233 0
0 0 10.5316 -0.277881 -0.0949001 0
0 0 10.7035 -0.279885 -0.0985335 0
0 0 10.8118 -0.281888 -0.100387 0
0 0 10.8714 -0.283538 -0.101353 0
0 0 10.9141 -0.284634 -0.101581 0
0 0 10.9446 -0.285085 -0.101664 0
0 0 10.9239 -0.28538 -0.100378 0
0 0 10.8781 -0.285521 -0.0982207 0
0 0 10.8526 -0.286276 -0.0961489 0
0 0 10.815 -0.286978 -0.0931944 0
0 0 10.7772 -0.288128 -0.0896964 0
0 0 10.7548 -0.289095 -0.0868602 0
0 0 10.7408 -0.289709 -0.0843552 0
0 0 10.7283 -0.289964 -0.0827031 0
0 0 10.6997 -0.28987 -0.0806175 0
0 0 10.6156 -0.289295 -0.0765167 0
0 0 10.5373 -0.289146 -0.0730186 0
0 0 10.4327 -0.288642 -0.068717 0
0 0 10.2871 -0.287373 -0.0636952 0
0 0 10.1394 -0.285911 -0.0595252 0
0 0 10.001 -0.283715 -0.0566562 0
0 0 9.85392 -0.280585 -0.0536336 0
0 0 9.6602 -0.27644 -0.0508302 0
0 0 9.49369 -0.272747 0 0
0 0 9.35501 -0.26914 0 0
0 0 9.2869 -0.267342 0 0
0 0 9.1001 -0.263369 0 0
0 0 9.05668 -0.262396 0 0
0 0 9.04684 -0.261831 0 0
0 0 9.02303 -0.261323 0 0
0 0 9.02308 -0.26135 0 0
0 0 9.05558 -0.261546 0 0
0 0 9.08486 -0.26125 0 0
0 0 9.14464 -0.261549 -0.0519399 0
0 0 9.27571 -0.26266 -0.0559621 0
0 0 9.41614 -0.26412 -0.060682 0
0 0 9.5551 -0.266142 -0.0658577 0
0 0 9.73749 -0.268788 -0.0706111 0
0 0 9.90839 -0.27174 -0.075027 0
0 0 10.0572 -0.274378 -0.0789109 0
0 0 10.1357 -0.276113 -0.0802033 0
0 0 10.2132 -0.277866 -0.0812185 0
0 0 10.3638 -0.280563 -0.0828263 0
0 0 10.4882 -0.282772 -0.0844124 0
0 0 10.5513 -0.283788 -0.0855347 0
0 0 10.5825 -0.28454 -0.0858745 0
0 0 10.5889 -0.284672 -0.0859601 0
0 0 10.5782 -0.284269 -0.0862503 0
0 0 10.5775 -0.283833 -0.0868784 0
0 0 10.5939 -0.283697 -0.0872256 0
0 0 10.634 -0.284117 -0.0872741 0
0 0 10.657 -0.284826 -0.0869598 0
0 0 10.6703 -0.286216 -0.0866912 0
0 0 10.6865 -0.288023 -0.0862292 0
0 0 10.6834 -0.290001 -0.0848172 0
0 0 10.677 -0.290885 -0.0840419 0
0 0 10.6643 -0.291497 -0.0831219 0
0 0 10.6188 -0.292028 -0.0801073 0
0 0 10.5486 -0.291423 -0.0762076 0
0 0 10.437 -0.289651 -0.0719488 0
0 0 10.325 -0.287792 -0.0677623 0
0 0 10.22 -0.286147 -0.0633975 0
0 0 10.1261 -0.284752 -0.0595298 0
0 0 10.0183 -0.283076 -0.0570034 0
0 0 9.86182 -0.280483 -0.0542505 0
0 0 9.69898 -0.277497 -0.0512542 0
0 0 9.61895 -0.275771 -0.0503445 0
0 0 9.53272 -0.273826 0 0
0 0 9.33986 -0.269838 0 0
0 0 9.18063 -0.265949 0 0
0 0 9.09865 -0.263246 0 0
0 0 9.06452 -0.26191 0 0
0 0 9.0341 -0.260843 0 0
0 0 9.00881 -0.259618 0 0
0 0 9.01915 -0.259067 0 0
0 0 9.02989 -0.258902 -0.0514193 0
0 0 9.07985 -0.259089 -0.0546851 0
0 0 9.16076 -0.259512 -0.0581034 0
0 0 9.2933 -0.261043 -0.0623458 0
0 0 9.50396 -0.264288 -0.0675333 0
0 0 9.7035 -0.268055 -0.0721918 0
0 0 9.91489 -0.271649 -0.0768666 0
0 0 10.1335 -0.275548 -0.0815838 0
0 0 10.3053 -0.279447 -0.0851714 0
0 0 10.4406 -0.282192 -0.0882667 0
0 0 10.5597 -0.283592 -0.090575 0
0 0 10.6747 -0.284955 -0.0922216 0
0 0 10.7468 -0.286205 -0.0927634 0
0 0 10.7805 -0.286712 -0.0929759 0
0 0 10.8656 -0.287702 -0.0936904 0
0 0 10.8775 -0.288064 -0.0937518 0
0 0 10.8735 -0.288602 -0.0935175 0
0 0 10.8563 -0.28945 -0.0921119 0
0 0 10.8155 -0.289812 -0.0899521 0
0 0 10.7706 -0.290011 -0.0874839 0
0 0 10.7301 -0.290888 -0.0840945 0
0 0 10.7066 -0.291982 -0.0801407 0
0 0 10.6859 -0.29248 -0.0767068 0
0 0 10.6344 -0.291828 -0.0730936 0
0 0 10.5518 -0.291397 -0.0691582 0
0 0 10.4308 -0.290297 -0.0643541 0
0 0 10.2703 -0.288153 -0.059625 0
0 0 10.0623 -0.28472 -0.0556141 0
0 0 9.81429 -0.280652 -0.0519508 0
0 0 9.58348 -0.276253 0 0
0 0 9.48841 -0.274166 0 0
0 0 9.25793 -0.268458 0 0
0 0 9.12571 -0.265161 0 0
0 0 9.04097 -0.262785 0 0
0 0 9.03561 -0.261833 0 0
0 0 9.05014 -0.261146 0 0
0 0 9.05134 -0.260321 0 0
0 0 9.05596 -0.260215 0 0
0 0 9.09298 -0.260466 0 0
0 0 9.13759 -0.260544 -0.0527365 0
0 0 9.16994 -0.260214 -0.0548133 0
0 0 9.20374 -0.260482 -0.056337 0
0 0 9.24797 -0.261068 -0.0580898 0
0 0 9.37543 -0.262995 -0.0623649 0
0 0 9.55279 -0.265136 -0.0675202 0
0 0 9.65012 -0.266673 -0.0696749 0
0 0 9.75503 -0.268683 -0.0716698 0
0 0 9.97989 -0.273617 -0.0760019 0
0 0 10.1972 -0.278549 -0.0796295 0
0 0 10.3925 -0.282097 -0.0826639 0
0 0 10.5696 -0.285389 -0.0851359 0
0 0 10.6759 -0.28745 -0.0870691 0
0 0 10.7448 -0.288424 -0.0885313 0
0 0 10.7943 -0.289016 -0.0892969 0
0 0 10.8359 -0.289621 -0.0896644 0
0 0 10.849 -0.290546 -0.0890291 0
0 0 10.8356 -0.291113 -0.0878723 0
0 0 10.8311 -0.292165 -0.0860986 0
0 0 10.8129 -0.292919 -0.0845246 0
0 0 10.7706 -0.293065 -0.0825407 0
0 0 10.7229 -0.292799 -0.0797165 0
0 0 10.6637 -0.292365 -0.0757897 0
0 0 10.61 -0.292 -0.0725315 0
0 0 10.5227 -0.290656 -0.0693325 0
0 0 10.4046 -0.289017 -0.0648396 0
0 0 10.2591 -0.286779 -0.0601562 0
0 0 10.121 -0.283861 -0.057515 0
0 0 9.93855 -0.280132 -0.0554962 0
0 0 9.73584 -0.276999 -0.0521115 0
0 0 9.56008 -0.273382 0 0
0 0 9.43318 -0.270106 0 0
0 0 9.31462 -0.267397 0 0
0 0 9.23126 -0.265669 0 0
0 0 9.19468 -0.264269 0 0
0 0 9.18664 -0.263732 0 0
0 0 9.17725 -0.263343 0 0
0 0 9.15405 -0.26248 0 0
0 0 9.15777 -0.261813 -0.050423 0
0 0 9.16295 -0.261438 -0.0527825 0
0 0 9.16991 -0.261038 -0.0546807 0
0 0 9.19015 -0.260366 -0.0566358 0
0 0 9.23499 -0.260476 -0.0588049 0
0 0 9.31642 -0.261722 -0.0612034 0
0 0 9.39527 -0.262786 -0.0636853 0
0 0 9.51032 -0.263852 -0.0677368 0
0 0 9.59858 -0.264967 -0.0704604 0
0 0 9.6995 -0.266504 -0.0730091 0
0 0 9.93544 -0.270119 -0.0779794 0
0 0 10.1547 -0.273276 -0.0826785 0
0 0 10.3526 -0.2767 -0.0863343 0
0 0 10.451 -0.278474 -0.087999 0
0 0 10.5396 -0.280235 -0.089234 0
0 0 10.6601 -0.283321 -0.090322 0
0 0 10.7111 -0.284457 -0.0910269 0
0 0 10.7403 -0.285165 -0.0914247 0
0 0 10.7707 -0.286109 -0.0915143 0
0 0 10.7886 -0.287431 -0.091411 0
0 0 10.7896 -0.288401 -0.0901104 0
0 0 10.79 -0.289123 -0.0881525 0
0 0 10.769 -0.290194 -0.0854134 0
0 0 10.7043 -0.290658 -0.0817663 0
0 0 10.6309 -0.290532 -0.0781784 0
0 0 10.6096 -0.291165 -0.0757794 0
0 0 10.5672 -0.291303 -0.0738284 0
0 0 10.4788 -0.290046 -0.0706905 0
0 0 10.3879 -0.288196 -0.0675573 0
0 0 10.2864 -0.286128 -0.0646083 0
0 0 10.1249 -0.282961 -0.0609405 0
0 0 9.91315 -0.27799 -0.0571434 0
0 0 9.72085 -0.273413 -0.0541498 0
0 0 9.54123 -0.269628 -0.0523085 0
0 0 9.36215 -0.266462 -0.0506062 0
0 0 9.19558 -0.262884 0 0
0 0 9.06618 -0.260025 0 0
0 0 8.97713 -0.258797 0 0
0 0 8.93805 -0.258888 0 0
0 0 8.90031 -0.25855 0 0
0 0 8.89759 -0.258421 0 0
0 0 8.91775 -0.258619 0 0
0 0 9.0044 -0.259767 -0.0524513 0
0 0 9.15461 -0.26122 -0.0575575 0
0 0 9.32352 -0.262198 -0.0631082 0
0 0 9.58084 -0.265059 -0.0697922 0
0 0 9.85477 -0.269233 -0.0762479 0
0 0 9.99079 -0.271579 -0.079391 0
0 0 10.3396 -0.277186 -0.0877446 0
0 0 10.5167 -0.280589 -0.0908624 0
0 0 10.641 -0.283399 -0.093038 0
0 0 10.7011 -0.284757 -0.0941386 0
0 0 10.7619 -0.285738 -0.0954289 0
0 0 10.7853 -0.286681 -0.0955709 0
0 0 10.796 -0.287029 -0.0953365 0
0 0 10.8087 -0.287151 -0.0952247 0
0 0 10.8132 -0.287489 -0.0946968 0
0 0 10.8256 -0.287869 -0.0936032 0
0 0 10.8462 -0.288494 -0.0923941 0
0 0 10.838 -0.288503 -0.0905481 0
0 0 10.8149 -0.288889 -0.0879669 0
0 0 10.8036 -0.289511 -0.0851524 0
0 0 10.765 -0.28962 -0.0823263 0
0 0 10.6304 -0.287976 -0.0785442 0
0 0 10.465 -0.285368 -0.0745088 0
0 0 10.3149 -0.284092 -0.0703928 0
0 0 10.1413 -0.282171 -0.0666584 0
0 0 9.92346 -0.278742 -0.0622353 0
0 0 9.71456 -0.274985 -0.0578403 0
0 0 9.55087 -0.271896 -0.0537637 0
0 0 9.42621 -0.268755 -0.0509181 0
0 0 9.30593 -0.265373 0 0
0 0 9.19396 -0.263144 0 0
0 0 9.12467 -0.261889 0 0
0 0 9.09232 -0.261298 0 0
0 0 9.06074 -0.261383 0 0
0 0 9.03218 -0.261259 0 0
0 0 9.04338 -0.260815 0 0
0 0 9.06221 -0.260132 -0.0522394 0
0 0 9.06566 -0.259447 -0.0549064 0
0 0 9.09111 -0.259097 -0.0576977 0
0 0 9.18008 -0.259366 -0.0618217 0
0 0 9.28225 -0.259852 -0.0665792 0
0 0 9.39266 -0.260249 -0.07211 0
0 0 9.56338 -0.261883 -0.0779304 0
0 0 9.82999 -0.266013 -0.0840797 0
0 0 10.083 -0.270708 -0.0886563 0
0 0 10.2888 -0.27482 -0.0915361 0
0 0 10.507 -0.279329 -0.0943065 0
0 0 10.7164 -0.283728 -0.0970528 0
0 0 10.8343 -0.285802 -0.0983652 0
0 0 10.8759 -0.286006 -0.0994849 0
0 0 10.8888 -0.28621 -0.100013 0
0 0 10.9047 -0.286578 -0.100433 0
0 0 10.936 -0.287277 -0.1007 0
0 0 10.9419 -0.287516 -0.0997186 0
0 0 10.9407 -0.28725 -0.0984287 0
0 0 10.9289 -0.287418 -0.0968766 0
0 0 10.9004 -0.287659 -0.0942379 0
0 0 10.8579 -0.287956 -0.0913569 0
0 0 10.7983 -0.288436 -0.0878177 0
0 0 10.7499 -0.289545 -0.0838446 0
0 0 10.663 -0.290258 -0.079263 0
0 0 10.5143 -0.288758 -0.0746881 0
0 0 10.3268 -0.285414 -0.0697143 0
0 0 10.1396 -0.281875 -0.0649552 0
0 0 10.0372 -0.279928 -0.0624097 0
0 0 9.7406 -0.274313 -0.0562077 0
0 0 9.56653 -0.270908 -0.0523467 0
0 0 9.4337 -0.268405 0 0
0 0 9.30343 -0.266353 0 0
0 0 9.19 -0.264563 0 0
0 0 9.07262 -0.262537 0 0
0 0 8.98825 -0.26071 0 0
0 0 8.95438 -0.260119 0 0
0 0 8.95668 -0.259842 0 0
0 0 8.97633 -0.258958 0 0
0 0 8.98795 -0.257981 -0.0517338 0
0 0 9.01002 -0.256887 -0.053771 0
0 0 9.07883 -0.256836 -0.0579366 0
0 0 9.22016 -0.257681 -0.0639906 0
0 0 9.3443 -0.25875 -0.0693896 0
0 0 9.47044 -0.260233 -0.0746731 0
0 0 9.64907 -0.262868 -0.0803917 0
0 0 9.7643 -0.265 -0.0830988 0
0 0 9.88699 -0.26723 -0.0856477 0
0 0 10.1056 -0.271646 -0.0899652 0
0 0 10.3158 -0.276214 -0.094309 0
0 0 10.5297 -0.280298 -0.0981904 0
0 0 10.7394 -0.284142 -0.101023 0
0 0 10.8763 -0.28678 -0.102759 0
0 0 10.928 -0.28761 -0.103202 0
0 0 10.9368 -0.287497 -0.103084 0
0 0 10.9403 -0.287449 -0.102854 0
0 0 10.955 -0.288314 -0.101595 0
0 0 10.9619 -0.289465 -0.0998572 0
0 0 10.9399 -0.289738 -0.0982752 0
0 0 10.9359 -0.2896 -0.0972254 0
0 0 10.9338 -0.289926 -0.0949895 0
0 0 10.9321 -0.290925 -0.0919961 0
0 0 10.9197 -0.291207 -0.0903863 0
0 0 10.8959 -0.2913 -0.0886186 0
0 0 10.8197 -0.291017 -0.0840537 0
0 0 10.6938 -0.289704 -0.0789014 0
0 0 10.5274 -0.288287 -0.0730531 0
0 0 10.3009 -0.28582 -0.0664991 0
0 0 10.0373 -0.281833 -0.0602883 0
0 0 9.7683 -0.276822 -0.0553564 0
0 0 9.53188 -0.272965 -0.0507798 0
0 0 9.35278 -0.269981 0 0
0 0 9.19425 -0.266648 0 0
0 0 9.08578 -0.263859 0 0
0 0 9.0112 -0.262315 0 0
0 0 8.98174 -0.261702 0 0
0 0 8.94872 -0.260838 0 0
0 0 8.94138 -0.260382 0 0
0 0 8.94333 -0.259625 0 0
0 0 8.97866 -0.259064 -0.0509799 0
0 0 9.08279 -0.259823 -0.055142 0
0 0 9.22979 -0.262054 -0.0596337 0
0 0 9.37739 -0.264472 -0.0634619 0
0 0 9.55937 -0.26702 -0.0679966 0
0 0 9.75982 -0.270251 -0.0729712 0
0 0 9.93518 -0.273351 -0.0770457 0
0 0 10.0975 -0.276308 -0.0805762 0
0 0 10.3043 -0.279691 -0.084978 0
0 0 10.5132 -0.283256 -0.0887814 0
0 0 10.6939 -0.286839 -0.0913682 0
0 0 10.8492 -0.289565 -0.0937037 0
0 0 10.9818 -0.291689 -0.0957773 0
0 0 11.0475 -0.292297 -0.0965688 0
0 0 11.0422 -0.292195 -0.0960624 0
0 0 10.9933 -0.29186 -0.0944665 0
0 0 10.9602 -0.292128 -0.0928937 0
0 0 10.9456 -0.292941 -0.0913156 0
0 0 10.9028 -0.29377 -0.0886728 0
0 0 10.8216 -0.293554 -0.0853163 0
0 0 10.6856 -0.291791 -0.0815356 0
0 0 10.4866 -0.288261 -0.0773403 0
0 0 10.2387 -0.283856 -0.0724235 0
0 0 9.98502 -0.279182 -0.0678875 0
0 0 9.76174 -0.274825 -0.0646902 0
0 0 9.59025 -0.271798 -0.0618307 0
0 0 9.43106 -0.268769 -0.0593332 0
0 0 9.29244 -0.266351 -0.0572752 0
0 0 9.18975 -0.264327 -0.0559814 0
0 0 9.09785 -0.262112 -0.0537905 0
0 0 9.00054 -0.259823 -0.0513021 0
0 0 8.95357 -0.258847 -0.0500335 0
0 0 8.97253 -0.258858 -0.0503875 0
0 0 8.99259 -0.258576 -0.0514104 0
0 0 8.99887 -0.258663 -0.0532123 0
0 0 9.02307 -0.25904 -0.0557496 0
0 0 9.10572 -0.260207 -0.0593998 0
0 0 9.24371 -0.261408 -0.0642553 0
0 0 9.42446 -0.264161 -0.0691271 0
0 0 9.6235 -0.267153 -0.0736669 0
0 0 9.86477 -0.270808 -0.0792688 0
0 0 10.1158 -0.274616 -0.0849007 0
0 0 10.3386 -0.278598 -0.0894741 0
0 0 10.5262 -0.282581 -0.0934831 0
0 0 10.6844 -0.285409 -0.0972841 0
0 0 10.8153 -0.28741 -0.0995615 0
0 0 10.864 -0.288277 -0.100057 0
0 0 10.8727 -0.288778 -0.100177 0
0 0 10.8666 -0.289041 -0.0996035 0
0 0 10.8589 -0.289293 -0.0983905 0
0 0 10.8628 -0.29003 -0.0968058 0
0 0 10.8984 -0.291189 -0.0957613 0
0 0 10.9465 -0.292414 -0.0944417 0
0 0 10.9716 -0.29372 -0.092441 0
0 0 10.9727 -0.295174 -0.0895998 0
0 0 10.8858 -0.29479 -0.0854992 0
0 0 10.7137 -0.293144 -0.0804106 0
0 0 10.5135 -0.291083 -0.0746852 0
0 0 10.3027 -0.288357 -0.0693804 0
0 0 10.0971 -0.284632 -0.0648149 0
0 0 9.92582 -0.281412 -0.0605373 0
0 0 9.78032 -0.278167 -0.0571643 0
0 0 9.6238 -0.274279 -0.0546582 0
0 0 9.45144 -0.270247 -0.0517749 0
0 0 9.30872 -0.266813 0 0
0 0 9.24214 -0.2652 0 0
0 0 9.1735 -0.2636 0 0
0 0 9.0455 -0.261119 0 0
0 0 9.00368 -0.260603 0 0
0 0 8.97497 -0.26009 0 0
0 0 8.95669 -0.259377 0 0
0 0 8.93485 -0.258582 0 0
0 0 8.89189 -0.257607 0 0
0 0 8.88188 -0.256996 -0.0501213 0
0 0 8.89941 -0.256548 -0.0524563 0
0 0 8.96856 -0.257659 -0.0559653 0
0 0 9.10752 -0.259894 -0.0610192 0
0 0 9.30246 -0.262822 -0.066631 0
0 0 9.53399 -0.266144 -0.0716137 0
0 0 9.80802 -0.2701 -0.077578 0
0 0 10.0866 -0.274346 -0.0837038 0
0 0 10.3109 -0.277865 -0.0882589 0
0 0 10.5279 -0.28114 -0.0920658 0
0 0 10.7311 -0.284343 -0.0957746 0
0 0 10.8712 -0.287071 -0.0982838 0
0 0 10.957 -0.288639 -0.0991081 0
0 0 11.0434 -0.28987 -0.10031 0
0 0 11.1137 -0.290846 -0.101382 0
0 0 11.1355 -0.291551 -0.100972 0
0 0 11.1192 -0.291925 -0.0992168 0
0 0 11.1145 -0.292944 -0.0973168 0
0 0 11.1111 -0.293858 -0.095921 0
0 0 11.1071 -0.29484 -0.0944239 0
0 0 11.0912 -0.296515 -0.0912548 0
0 0 11.0114 -0.297236 -0.0864886 0
0 0 10.8759 -0.296636 -0.0809609 0
0 0 10.7183 -0.29533 -0.0757684 0
0 0 10.5381 -0.29273 -0.070403 0
0 0 10.3227 -0.2891 -0.0646411 0
0 0 10.0952 -0.285036 -0.0591217 0
0 0 9.87397 -0.280855 -0.0550361 0
0 0 9.63685 -0.276066 -0.0506674 0
0 0 9.41002 -0.27144 0 0
0 0 9.19389 -0.267118 0 0
