x y z Tx Ty Tz 
0 0 9.93678 0.146429 -0.0798838 0
0 0 9.9158 0.146616 -0.0782268 0
0 0 9.90632 0.146497 -0.0776843 0
0 0 9.90883 0.145991 -0.0772671 0
0 0 9.93419 0.144829 -0.0774942 0
0 0 9.91516 0.144593 -0.0772083 0
0 0 9.88769 0.144863 -0.0762236 0
0 0 9.87134 0.145314 -0.0764667 0
0 0 9.84778 0.145834 -0.0763716 0
0 0 9.83346 0.146313 -0.0762627 0
0 0 9.82561 0.146763 -0.0761296 0
0 0 9.82948 0.147445 -0.0757307 0
0 0 9.84085 0.147276 -0.0767326 0
0 0 9.83337 0.14653 -0.077717 0
0 0 9.83492 0.145585 -0.0781589 0
0 0 9.84421 0.144542 -0.079151 0
0 0 9.82826 0.143841 -0.0803079 0
0 0 9.82751 0.143351 -0.081609 0
0 0 9.82318 0.143425 -0.0819289 0
0 0 9.82968 0.143593 -0.08252 0
0 0 9.84894 0.144007 -0.0832439 0
0 0 9.87636 0.14403 -0.0838986 0
0 0 9.88924 0.143549 -0.0845648 0
0 0 9.91607 0.143342 -0.0852368 0
0 0 9.9646 0.143329 -0.0853807 0
0 0 9.98775 0.143385 -0.0849488 0
0 0 9.9795 0.143334 -0.0839796 0
0 0 9.96172 0.144331 -0.0826563 0
0 0 9.94139 0.14486 -0.0809846 0
0 0 9.92952 0.144955 -0.0807311 0
0 0 9.8879 0.145649 -0.0800635 0
0 0 9.87587 0.14617 -0.0794639 0
0 0 9.89194 0.146863 -0.0796608 0
0 0 9.90973 0.146695 -0.0798535 0
0 0 9.9224 0.146583 -0.0792373 0
0 0 9.9415 0.145818 -0.0790687 0
0 0 9.94313 0.145359 -0.0798611 0
0 0 9.93877 0.145161 -0.0803674 0
0 0 9.93255 0.144771 -0.0806485 0
0 0 9.91794 0.144529 -0.0809724 0
0 0 9.91709 0.145093 -0.0818261 0
0 0 9.9032 0.145887 -0.0824224 0
0 0 9.9185 0.146207 -0.0836072 0
0 0 9.95042 0.146027 -0.084691 0
0 0 9.96636 0.145851 -0.0849816 0
0 0 9.9759 0.145193 -0.0848487 0
0 0 9.98744 0.144603 -0.0849997 0
0 0 9.98535 0.1446 -0.0849785 0
0 0 9.96183 0.144954 -0.0837971 0
0 0 9.95445 0.144945 -0.0831586 0
0 0 9.94714 0.144993 -0.0824151 0
0 0 9.94886 0.145124 -0.0814406 0
0 0 9.94297 0.145722 -0.0810139 0
0 0 9.92763 0.146024 -0.0802192 0
0 0 9.92993 0.145844 -0.0798698 0
0 0 9.95011 0.145642 -0.0802943 0
0 0 9.95574 0.145704 -0.0806629 0
0 0 9.97517 0.145407 -0.0818006 0
0 0 9.98876 0.145179 -0.0826994 0
0 0 10.0136 0.144732 -0.083237 0
0 0 10.0174 0.144874 -0.0830838 0
0 0 10.0006 0.145249 -0.0829941 0
0 0 9.96986 0.145693 -0.0822797 0
0 0 9.90722 0.146114 -0.0799248 0
0 0 9.85369 0.146625 -0.0786112 0
0 0 9.82529 0.146622 -0.0778856 0
0 0 9.82641 0.14634 -0.0778185 0
0 0 9.85166 0.146097 -0.0780652 0
0 0 9.90209 0.145778 -0.0793047 0
0 0 9.96089 0.145534 -0.0806375 0
0 0 9.98081 0.145411 -0.0808986 0
0 0 9.99258 0.145373 -0.0808831 0
0 0 9.99757 0.145489 -0.0804151 0
0 0 9.99148 0.14512 -0.0798159 0
0 0 9.9737 0.144584 -0.0794014 0
0 0 9.95548 0.144044 -0.0789549 0
0 0 9.94818 0.143625 -0.0788297 0
0 0 9.94881 0.143481 -0.0789411 0
0 0 9.9648 0.143478 -0.0797919 0
0 0 9.99032 0.14337 -0.0808431 0
0 0 10.0134 0.143262 -0.0815642 0
0 0 10.033 0.142677 -0.0818607 0
0 0 10.0277 0.141704 -0.0816455 0
0 0 9.99115 0.140727 -0.0810339 0
0 0 9.94422 0.139372 -0.0796384 0
0 0 9.89363 0.138159 -0.0784515 0
0 0 9.85493 0.136588 -0.0776822 0
0 0 9.83358 0.135371 -0.0777792 0
0 0 9.83605 0.134869 -0.0782433 0
0 0 9.87263 0.133652 -0.0801986 0
0 0 9.90799 0.133411 -0.0813993 0
0 0 9.92628 0.13378 -0.0821328 0
0 0 9.92589 0.134393 -0.0825571 0
0 0 9.91406 0.134981 -0.0825276 0
0 0 9.91782 0.135341 -0.0824555 0
0 0 9.91777 0.135377 -0.0820259 0
0 0 9.91924 0.134664 -0.0816762 0
0 0 9.92367 0.134111 -0.0814301 0
0 0 9.91606 0.134276 -0.0808864 0
0 0 9.89923 0.134364 -0.0801677 0
0 0 9.87338 0.13477 -0.0796682 0
0 0 9.84397 0.135836 -0.079008 0
0 0 9.82039 0.136441 -0.0783931 0
0 0 9.79176 0.137119 -0.0777665 0
0 0 9.76086 0.138081 -0.0767672 0
0 0 9.78636 0.13843 -0.0767456 0
0 0 9.81783 0.138423 -0.0769512 0
0 0 9.85471 0.138128 -0.077591 0
0 0 9.90874 0.138391 -0.0792095 0
0 0 9.98927 0.13961 -0.0806276 0
0 0 10.0429 0.141894 -0.0816751 0
0 0 10.0443 0.144558 -0.0818227 0
0 0 10.0253 0.147425 -0.0807512 0
0 0 9.99444 0.149935 -0.0792022 0
0 0 9.98936 0.150775 -0.0786743 0
0 0 9.97655 0.15129 -0.0781583 0
0 0 9.9206 0.152142 -0.077137 0
0 0 9.88993 0.152536 -0.0760411 0
0 0 9.88636 0.153311 -0.0756248 0
0 0 9.90383 0.153456 -0.0763621 0
0 0 9.90385 0.153834 -0.0761486 0
0 0 9.92048 0.153872 -0.0756064 0
0 0 9.93354 0.153657 -0.0753525 0
0 0 9.94006 0.152758 -0.0753746 0
0 0 9.94248 0.151677 -0.0749604 0
0 0 9.94375 0.151157 -0.0743688 0
0 0 9.95621 0.150615 -0.074981 0
0 0 9.97117 0.150211 -0.0760297 0
0 0 9.9685 0.150256 -0.0766326 0
0 0 9.95623 0.15134 -0.0776955 0
0 0 9.94282 0.152062 -0.0782024 0
0 0 9.9331 0.152668 -0.0785494 0
0 0 9.89825 0.152964 -0.0774134 0
0 0 9.87911 0.152848 -0.0767708 0
0 0 9.87304 0.152226 -0.075871 0
0 0 9.8664 0.151746 -0.0751012 0
0 0 9.86774 0.151284 -0.0752318 0
0 0 9.87393 0.150983 -0.0757041 0
0 0 9.89056 0.150587 -0.0764549 0
0 0 9.88806 0.150523 -0.0760958 0
0 0 9.89275 0.150493 -0.0761332 0
0 0 9.88257 0.150608 -0.0758344 0
0 0 9.87086 0.150802 -0.0746899 0
0 0 9.85722 0.151421 -0.0740837 0
0 0 9.8452 0.152188 -0.0745117 0
0 0 9.86017 0.152193 -0.07631 0
0 0 9.88045 0.1521 -0.077912 0
0 0 9.88175 0.152034 -0.0801616 0
0 0 9.87517 0.151448 -0.0831789 0
0 0 9.87267 0.150687 -0.0853028 0
0 0 9.86797 0.150417 -0.0867204 0
0 0 9.84806 0.150421 -0.0869738 0
0 0 9.8295 0.150637 -0.0870569 0
0 0 9.83319 0.151334 -0.0870839 0
0 0 9.84056 0.15179 -0.0869136 0
0 0 9.87023 0.152027 -0.0866933 0
0 0 9.89014 0.152148 -0.0867249 0
0 0 9.91359 0.152161 -0.0873074 0
0 0 9.93687 0.151581 -0.0873586 0
0 0 9.94578 0.151281 -0.0869152 0
0 0 9.94044 0.151186 -0.0864821 0
0 0 9.92304 0.150736 -0.085589 0
0 0 9.91321 0.150601 -0.0847089 0
0 0 9.90144 0.150854 -0.084265 0
0 0 9.89182 0.151098 -0.0837435 0
0 0 9.89624 0.150982 -0.0835062 0
0 0 9.89919 0.151465 -0.0843316 0
0 0 9.90972 0.15157 -0.0856936 0
0 0 9.92861 0.150841 -0.0860228 0
0 0 9.95449 0.149925 -0.0858582 0
0 0 9.94769 0.149522 -0.0859919 0
0 0 9.93806 0.149471 -0.0860902 0
0 0 9.94614 0.149325 -0.085839 0
0 0 9.95364 0.149334 -0.0862085 0
0 0 9.95032 0.149803 -0.0867288 0
0 0 9.95516 0.150504 -0.0871047 0
0 0 9.98244 0.15065 -0.0870741 0
0 0 9.982 0.15052 -0.0859262 0
0 0 9.9609 0.150657 -0.0843773 0
0 0 9.94031 0.15099 -0.0833358 0
0 0 9.93398 0.151051 -0.0829139 0
0 0 9.90967 0.151016 -0.081789 0
0 0 9.90841 0.150581 -0.0815912 0
0 0 9.94032 0.149868 -0.0826512 0
0 0 9.9677 0.149666 -0.0832226 0
0 0 9.96412 0.149829 -0.0833518 0
0 0 9.9585 0.149988 -0.083346 0
0 0 9.9528 0.150535 -0.0836337 0
0 0 9.93362 0.151168 -0.0836525 0
0 0 9.89639 0.151831 -0.0835722 0
0 0 9.89826 0.151675 -0.0841507 0
0 0 9.92284 0.150793 -0.0843339 0
0 0 9.93903 0.150073 -0.0842362 0
0 0 9.94626 0.149733 -0.0837644 0
0 0 9.96954 0.149751 -0.0842182 0
0 0 9.98913 0.149432 -0.0845082 0
0 0 9.986 0.149841 -0.0843704 0
0 0 10.0027 0.150675 -0.0852842 0
0 0 10.0163 0.151142 -0.0862502 0
0 0 10.0163 0.151117 -0.0865142 0
0 0 9.99003 0.15141 -0.0855956 0
0 0 9.96606 0.15185 -0.0849237 0
0 0 9.93244 0.151976 -0.0843653 0
0 0 9.90293 0.151872 -0.0834736 0
0 0 9.89018 0.152159 -0.0831751 0
0 0 9.8917 0.151727 -0.0830485 0
0 0 9.91051 0.15116 -0.0832813 0
0 0 9.92348 0.150986 -0.0834734 0
0 0 9.94272 0.150921 -0.0835499 0
0 0 9.95452 0.150726 -0.0835386 0
0 0 9.96694 0.15078 -0.0832546 0
0 0 9.97134 0.151314 -0.0830985 0
0 0 9.98419 0.150999 -0.0822107 0
0 0 10.0005 0.150382 -0.0822775 0
0 0 10.0095 0.150348 -0.0823445 0
0 0 10.0147 0.150197 -0.0830145 0
0 0 10.0158 0.150289 -0.0841252 0
0 0 10.0215 0.150595 -0.0855006 0
0 0 10.0232 0.151359 -0.0865733 0
0 0 10.012 0.151874 -0.0868454 0
0 0 10.0149 0.151801 -0.086995 0
0 0 10.0185 0.151998 -0.0857284 0
0 0 10.0253 0.151708 -0.0843012 0
0 0 10.0265 0.151411 -0.0835048 0
0 0 10.0303 0.151014 -0.0828713 0
0 0 10.01 0.150868 -0.081908 0
0 0 9.99292 0.150994 -0.0815693 0
0 0 9.98168 0.151046 -0.0814394 0
0 0 9.97161 0.150738 -0.0820121 0
0 0 9.94291 0.151069 -0.0822086 0
0 0 9.90725 0.151578 -0.0813561 0
0 0 9.91861 0.151931 -0.0814274 0
0 0 9.94203 0.151792 -0.0823057 0
0 0 9.93417 0.152189 -0.0826587 0
0 0 9.92407 0.152828 -0.082213 0
0 0 9.92422 0.152989 -0.0821465 0
0 0 9.93051 0.153092 -0.0824651 0
0 0 9.93445 0.153347 -0.0833366 0
0 0 9.92297 0.153465 -0.0832226 0
0 0 9.93912 0.152951 -0.0832936 0
0 0 9.9609 0.152383 -0.0841053 0
0 0 9.9916 0.151759 -0.0847804 0
0 0 10.0152 0.1508 -0.0840371 0
0 0 10.0429 0.149866 -0.0840079 0
0 0 10.0435 0.149928 -0.0838234 0
0 0 10.0297 0.150386 -0.08367 0
0 0 10.0271 0.150374 -0.0842653 0
0 0 10.039 0.150487 -0.0855493 0
0 0 10.0542 0.150392 -0.086335 0
0 0 10.0484 0.150849 -0.0863745 0
0 0 10.0457 0.151133 -0.0866825 0
0 0 10.0556 0.151115 -0.0854871 0
0 0 10.0512 0.151409 -0.0840207 0
0 0 10.029 0.152607 -0.0832751 0
0 0 10.0064 0.153595 -0.0825802 0
0 0 10.0486 0.15309 -0.0826658 0
0 0 10.0869 0.152309 -0.0830115 0
0 0 10.0895 0.152114 -0.0829861 0
0 0 10.1002 0.151578 -0.0830481 0
0 0 10.1165 0.150725 -0.083601 0
0 0 10.1123 0.150461 -0.083957 0
0 0 10.0758 0.150681 -0.0836649 0
0 0 10.0589 0.151127 -0.083702 0
0 0 10.0578 0.151134 -0.0841353 0
0 0 10.0586 0.150991 -0.083974 0
0 0 10.0569 0.15068 -0.0840066 0
0 0 10.0449 0.150665 -0.0834197 0
0 0 10.0422 0.150881 -0.0832511 0
0 0 10.0394 0.151155 -0.0826544 0
0 0 10.0277 0.151377 -0.0816601 0
0 0 10.0133 0.152115 -0.0809667 0
0 0 10.0137 0.152991 -0.0808037 0
0 0 10.0467 0.152726 -0.0811083 0
0 0 10.0835 0.152054 -0.0816339 0
0 0 10.1099 0.15169 -0.0828436 0
0 0 10.1122 0.15163 -0.0831543 0
0 0 10.1294 0.151048 -0.0836192 0
0 0 10.1576 0.150624 -0.0847853 0
0 0 10.138 0.150996 -0.085105 0
0 0 10.1099 0.150969 -0.0843412 0
0 0 10.0992 0.150608 -0.0838288 0
0 0 10.1091 0.150016 -0.083799 0
0 0 10.0857 0.149822 -0.0825789 0
0 0 10.084 0.149865 -0.0815641 0
0 0 10.1091 0.149469 -0.0811595 0
0 0 10.1359 0.149159 -0.0812916 0
0 0 10.1566 0.14917 -0.0817607 0
0 0 10.1645 0.149414 -0.0823196 0
0 0 10.1728 0.149078 -0.0833236 0
0 0 10.1575 0.149222 -0.0837774 0
0 0 10.14 0.149851 -0.0837036 0
0 0 10.1192 0.150228 -0.0830032 0
0 0 10.0954 0.150645 -0.0823333 0
0 0 10.093 0.151062 -0.0812762 0
0 0 10.086 0.151402 -0.0801132 0
0 0 10.0639 0.150786 -0.0791405 0
0 0 10.04 0.150159 -0.0790002 0
0 0 10.0161 0.149886 -0.0780317 0
0 0 9.98068 0.149758 -0.077354 0
0 0 9.94129 0.149243 -0.0765121 0
0 0 9.9045 0.14965 -0.0758366 0
0 0 9.89106 0.150154 -0.0755706 0
0 0 9.87721 0.150633 -0.0751299 0
0 0 9.86106 0.150963 -0.0745322 0
0 0 9.86803 0.150306 -0.0751784 0
0 0 9.88403 0.149752 -0.0763361 0
0 0 9.89341 0.149164 -0.0775669 0
0 0 9.92307 0.147741 -0.0786179 0
0 0 9.93843 0.147197 -0.0791317 0
0 0 9.93563 0.147182 -0.0788946 0
0 0 9.91943 0.147103 -0.0777359 0
0 0 9.89211 0.147443 -0.0762086 0
0 0 9.87821 0.14779 -0.0748302 0
0 0 9.85491 0.148176 -0.0741737 0
0 0 9.85826 0.147735 -0.0743957 0
0 0 9.86076 0.147793 -0.0751297 0
0 0 9.87969 0.147653 -0.0765538 0
0 0 9.88754 0.147302 -0.0774247 0
0 0 9.90303 0.146848 -0.0786575 0
0 0 9.91723 0.146928 -0.0792072 0
0 0 9.89945 0.147323 -0.0787655 0
0 0 9.87783 0.147505 -0.0771208 0
0 0 9.85447 0.147909 -0.0764812 0
0 0 9.8562 0.148335 -0.0767151 0
0 0 9.84897 0.148061 -0.0763229 0
0 0 9.84454 0.147102 -0.0764824 0
0 0 9.8431 0.147016 -0.076606 0
